Brand,Model,Generation,Spec-model,Acceleration 0-100 km/h,1/4tb mile ET
Dodge,Caravan,Caravan IV LWB,9 sec ,15.711
Dodge,Caravan,Caravan IV LWB,not known
Dodge,Caravan,Caravan IV LWB,11.4 sec ,16.548
Dodge,Caravan,Caravan IV LWB,11.4 sec ,16.548
Dodge,Intrepid,Intrepid II,7.7 sec ,14.221
Dodge,Intrepid,Intrepid II,8.6 sec ,14.363
Dodge,Intrepid,Intrepid II,8.6 sec ,14.571
Dodge,Intrepid,Intrepid II,9.4 sec ,15.099
Dodge,Challenger,Challenger III (facelift 2014),13.776
Dodge,Challenger,Challenger III (facelift 2014),13.542
Dodge,Challenger,Challenger III (facelift 2014),10.425
Dodge,Challenger,Challenger III (facelift 2014),10.289
Dodge,Challenger,Challenger III (facelift 2014),10.685
Dodge,Challenger,Challenger III (facelift 2014),10.685
Dodge,Challenger,Challenger III (facelift 2014),10.685
Dodge,Challenger,Challenger III (facelift 2014),10.811
Dodge,Challenger,Challenger III (facelift 2014),10.811
Dodge,Challenger,Challenger III (facelift 2014),9.86
Dodge,Challenger,Challenger III (facelift 2014),10.15
Dodge,Challenger,Challenger III (facelift 2014),12.034
Dodge,Challenger,Challenger III (facelift 2014),12.034
Dodge,Challenger,Challenger III (facelift 2014),13.049
Dodge,Challenger,Challenger III (facelift 2014),12.964
Dodge,Neon,Neon,14.905
Dodge,Neon,Neon,15.162
Dodge,Viper,Viper SR I,4.5 sec ,11.83
Dodge,Spirit,Spirit,15.769
Dodge,Spirit,Spirit,17.452
Dodge,Spirit,Spirit,17.452
Dodge,Viper,Viper SR II Coupe,11.51
Dodge,RAM,Ram 250 Crew Cab (D/W),not known
Dodge,Caravan,Caravan II SWB,11.5 sec ,16.224
Dodge,Caravan,Caravan II SWB,16.224
Dodge,Caravan,Caravan II SWB,16.441
Dodge,Caravan,Caravan II SWB,16.911
Dodge,Caravan,Caravan II SWB,16.387
Dodge,Caravan,Caravan II SWB,16.387
Dodge,Caravan,Caravan II SWB,18.358
Dodge,Caravan,Caravan II SWB,not known
Dodge,Caravan,Caravan II SWB,not known
Dodge,Caravan,Caravan II SWB,18.358
Dodge,Charger,Charger VII (LD),13.927
Dodge,Charger,Charger VII (LD),13.699
Dodge,Charger,Charger VII (LD),14.075
Dodge,Charger,Charger VII (LD),13.852
Dodge,Charger,Charger VII (LD),12.232
Dodge,Charger,Charger VII (LD),13.852
Dodge,Charger,Charger VII (LD),13.301
Dodge,Charger,Charger VII (LD),13.049
Dodge,Viper,Viper ZB I Coupe,11.054
Dodge,Monaco,Monaco,15.711
Dodge,RAM,Ram 250 Conventional Cab Long Bed  (D/W),not known
Dodge,RAM,Ram 250 Conventional Cab Long Bed  (D/W),not known
Dodge,RAM,Ram 150 Conventional Cab Short Bed (D/W),not known
Dodge,RAM,Ram 150 Conventional Cab Short Bed (D/W),19.3
Dodge,Viper,Viper ZB II Convertible,3.9 sec ,10.425
Dodge,Charger,Charger VII (LD; facelift 2015),14.148
Dodge,Charger,Charger VII (LD; facelift 2015),13.927
Dodge,Charger,Charger VII (LD; facelift 2015),10.811
Dodge,Charger,Charger VII (LD; facelift 2015),12.134
Dodge,Charger,Charger VII (LD; facelift 2015),14.148
Dodge,Charger,Charger VII (LD; facelift 2015),13.852
Dodge,Charger,Charger VII (LD; facelift 2015),12.134
