Brand,Model,Generation,Spec-model,Acceleration 0-100 km/h,1/4tb mile ET
Nissan,Xterra,Xterra II (facelift 2008),14.905
Nissan,Xterra,Xterra II (facelift 2008),14.905
Nissan,Patrol,"Patrol VI (Y62, facelift 2014)",6.6 sec ,14.221
Nissan,Patrol,"Patrol VI (Y62, facelift 2014)",7.9 sec ,15.225
Nissan,Patrol,"Patrol VI (Y62, facelift 2014)",7 sec ,15.099
Nissan,Cima,Cima (F50),14.221
Nissan,Cima,Cima (F50),14.002
Nissan,Cima,Cima (F50),13.776
Nissan,Cherry,Cherry (E10),not known
Nissan,Moco,Moco,18.697
Nissan,Moco,Moco,19.3
Nissan,Moco,Moco,18.983
Nissan,Silvia,Silvia (S12),9.6 sec ,15.35
Nissan,Silvia,Silvia (S12),9.6 sec ,15.532
Nissan,Xterra,Xterra II,14.571
Nissan,Xterra,Xterra II,14.84
Nissan,Xterra,Xterra II,14.84
Nissan,Xterra,Xterra II,14.571
Nissan,240SX,240SX Fastback (S13 facelift 1991),15.035
Nissan,King Cab,King Cab,not known
Nissan,King Cab,King Cab,not known
Nissan,Qashqai,"Qashqai II (J11, facelift 2017)",11.2 sec ,16.601
Nissan,Qashqai,"Qashqai II (J11, facelift 2017)",9.5 sec ,16.441
Nissan,Qashqai,"Qashqai II (J11, facelift 2017)",9.5 sec ,16.168
Nissan,Qashqai,"Qashqai II (J11, facelift 2017)",8.9 sec ,15.225
Nissan,Qashqai,"Qashqai II (J11, facelift 2017)",11.1 sec ,16.758
Nissan,Qashqai,"Qashqai II (J11, facelift 2017)",10.5 sec ,17.012
Nissan,Qashqai,"Qashqai II (J11, facelift 2017)",9.9 sec ,16.601
Nissan,Qashqai,"Qashqai II (J11, facelift 2017)",13 sec ,17.734
Nissan,Qashqai,"Qashqai II (J11, facelift 2017)",12.3 sec ,17.688
Nissan,Qashqai,"Qashqai II (J11, facelift 2017)",11.9 sec ,17.357
Nissan,Qashqai,"Qashqai II (J11, facelift 2017)",9.9 sec ,15.288
Nissan,Qashqai,"Qashqai II (J11, facelift 2017)",8.9 sec ,15.225
Nissan,Qashqai,"Qashqai II (J11, facelift 2017)",10.5 sec ,15.943
Nissan,Qashqai,"Qashqai II (J11, facelift 2017)",12.9 sec ,16.962
Nissan,Qashqai,"Qashqai II (J11, facelift 2017)",10.6 sec ,16.911
Nissan,Titan,Titan II Crew Cab (facelift 2020),14.221
Nissan,Titan,Titan II Crew Cab (facelift 2020),13.927
Nissan,Titan,Titan II Crew Cab (facelift 2020),14.148
Nissan,Titan,Titan II Crew Cab (facelift 2020),14.075
Nissan,Titan,Titan II Crew Cab (facelift 2020),14.292
Nissan,Datsun,Datsun (MD22),not known
Nissan,Datsun,Datsun (MD22),not known
Nissan,AD,AD Y11,not known
Nissan,AD,AD Y11,18.358
Nissan,AD,AD Y11,18.358
Nissan,AD,AD Y11,not known
Nissan,AD,AD Y11,15.943
Nissan,AD,AD Y11,not known
Nissan,AD,AD Y11,16.0
Nissan,AD,AD Y11,16.758
Nissan,AD,AD Y11,not known
Nissan,AD,AD Y11,16.706
Nissan,AD,AD Y11,17.012
Nissan,AD,AD Y11,not known
Nissan,AD,AD Y11,not known
Nissan,AD,AD Y11,not known
Nissan,AD,AD Y11,17.5
Nissan,AD,AD Y11,17.78
Nissan,Datsun,"Datsun 100 A (E10,BLF10)",not known
Nissan,Datsun,"Datsun 100 A (E10,BLF10)",not known
Nissan,Pathfinder,Pathfinder IV (facelift 2017),14.433
Nissan,Pathfinder,Pathfinder IV (facelift 2017),14.571
Nissan,Almera,Almera Tino,12.2 sec ,17.826
Nissan,Almera,Almera Tino,12.6 sec ,16.653
Nissan,Almera,Almera Tino,not known
Nissan,Almera,Almera Tino,14.2 sec ,17.112
Nissan,Almera,Almera Tino,12.7 sec ,17.357
Nissan,Patrol,Patrol IV 3-door (Y60),not known
Nissan,Patrol,Patrol IV 3-door (Y60),19.6 sec ,19.063
Nissan,Bluebird,Bluebird (U12),not known
Nissan,Bluebird,Bluebird (U12),not known
Nissan,Bluebird,Bluebird (U12),not known
Nissan,Bluebird,Bluebird (U12),not known
Nissan,Bluebird,Bluebird (U12),not known
Nissan,Bluebird,Bluebird (U12),not known
Nissan,Bluebird,Bluebird (U12),not known
Nissan,Bluebird,Bluebird (U12),not known
Nissan,Bluebird,Bluebird (U12),not known
Nissan,Bluebird,Bluebird (U12),not known
Nissan,Bluebird,Bluebird (U12),not known
Nissan,Bluebird,Bluebird (U12),not known
Nissan,180 SX,180 SX,not known
Nissan,180 SX,180 SX,not known
Nissan,GT-R,GT-R50 Prototype,not known
Nissan,Kicks,Kicks (P16),not known
Nissan,Kicks,Kicks (P16),not known
Nissan,Terrano,Terrano I (WD21),12.6 sec ,17.547
Nissan,Terrano,Terrano I (WD21),12.6 sec ,17.547
Nissan,Terrano,Terrano I (WD21),18 sec ,19.455
Nissan,Terrano,Terrano I (WD21),18 sec ,19.455
Nissan,Terrano,Terrano I (WD21),18.697
Nissan,Maxima,Maxima III (J30),8.7 sec ,15.225
Nissan,Maxima,Maxima III (J30),8.7 sec ,15.225
Nissan,Murano,"Murano CrossCabriolet II (Z51, facelift 2010)",14.905
Nissan,Versa,Versa Sedan,16.441
Nissan,Almera,Almera Classic (B10),13.9 sec ,16.911
Nissan,Almera,Almera Classic (B10),12.1 sec ,16.758
Nissan,Avenir,Avenir (W10),15.943
Nissan,Avenir,Avenir (W10),15.411
Nissan,Avenir,Avenir (W10),15.532
Nissan,Avenir,Avenir (W10),not known
Nissan,Avenir,Avenir (W10),15.828
Nissan,Avenir,Avenir (W10),14.221
Nissan,Avenir,Avenir (W10),15.532
Nissan,Avenir,Avenir (W10),16.0
Nissan,Avenir,Avenir (W10),15.472
Nissan,Avenir,Avenir (W10),18.272
Nissan,Avenir,Avenir (W10),16.653
Nissan,Avenir,Avenir (W10),16.601
Nissan,Fuga,Fuga I (Y50),13.218
Nissan,Fuga,Fuga I (Y50),13.621
Nissan,Fuga,Fuga I (Y50),13.852
Nissan,Fuga,Fuga I (Y50),15.035
Nissan,Cherry,Cherry Hatchback (N10),not known
Nissan,Cherry,Cherry Hatchback (N10),not known
Nissan,Cherry,Cherry Hatchback (N10),not known
Nissan,Skyline,Skyline IX (R33),13.382
Nissan,Skyline,Skyline IX (R33),13.542
Nissan,Skyline,Skyline IX (R33),14.639
Nissan,Skyline,Skyline IX (R33),16.441
Nissan,Skyline,Skyline IX (R33),16.441
Nissan,Micra,Micra C+C (K12),10.6 sec ,16.601
Nissan,Micra,Micra C+C (K12),12.8 sec ,17.78
Nissan,Bluebird,"Bluebird Hatchback (T72,T12)",not known
Nissan,Bluebird,"Bluebird Hatchback (T72,T12)",not known
Nissan,Bluebird,"Bluebird Hatchback (T72,T12)",not known
