Brand,Model,Generation,Spec-model,Acceleration 0-100 km/h,1/4tb mile ET
Infiniti,Q60,Q60 I Convertible,13.382
Infiniti,Q60,Q60 I Convertible,13.463
Infiniti,Q60,Q60 I Convertible,13.542
Infiniti,QX56,QX56,15.035
Infiniti,QX56,QX56,15.035
Infiniti,QX4,QX4,9.3 sec ,15.35
Infiniti,QX4,QX4,9.1 sec ,15.035
Infiniti,QX4,QX4,11.2 sec ,17.062
Koenigsegg,Agera,Agera,2.9 sec ,8.481
Koenigsegg,Agera,Agera,8.056
Koenigsegg,Agera,Agera,2.8 sec ,8.274
Koenigsegg,Agera,Agera,3 sec ,8.678
Infiniti,FX,FX II,6.9 sec ,14.075
Infiniti,FX,FX I (facelift 2006),6.3 sec ,13.852
Infiniti,FX,FX I (facelift 2006),6.3 sec ,14.002
Koenigsegg,Jesko,Jesko,7.826
Infiniti,G,G37 Sedan (V36),13.134
Infiniti,G,G37 Sedan (V36),12.964
Infiniti,G,G37 Sedan (V36),12.964
Infiniti,QX60,QX60 II (L51),not known
Infiniti,QX60,QX60 II (L51),not known
Infiniti,QX60,QX60 II (L51),15.472
Infiniti,QX60,QX60 II (L51),15.288
Infiniti,G,"G37 Sedan (V36, facelift 2009)",13.218
Infiniti,G,"G37 Sedan (V36, facelift 2009)",12.964
Infiniti,G,"G37 Sedan (V36, facelift 2009)",12.964
Infiniti,QX50,QX50 II,6.7 sec ,14.075
Infiniti,QX50,QX50 II,6.3 sec ,14.221
Infiniti,G,G37 Coupe (V36),6 sec ,13.382
Infiniti,G,G37 Coupe (V36),6 sec ,13.382
Infiniti,G,G37 Coupe (V36),5.9 sec ,13.301
Infiniti,I30,I30 (A33),6.7 sec ,14.363
Infiniti,Q30,Q30,8.3 sec ,15.472
Infiniti,Q30,Q30,8.5 sec ,15.769
Infiniti,Q30,Q30,7.3 sec ,14.502
Infiniti,Q30,Q30,8.9 sec ,15.711
Infiniti,Q30,Q30,9.4 sec ,16.809
Infiniti,Q30,Q30,11.9 sec ,17.826
Infiniti,Q30,Q30,12 sec ,17.594
Infiniti,QX60,"QX60 I (L50, facelift 2016)",14.502
Infiniti,QX60,"QX60 I (L50, facelift 2016)",14.292
Infiniti,QX60,"QX60 I (L50, facelift 2016)",8.4 sec ,15.099
Infiniti,QX60,"QX60 I (L50, facelift 2016)",8.6 sec ,15.411
Infiniti,EX,EX 37,not known
Infiniti,M,M I Coupe (F31),10.2 sec ,15.885
Infiniti,QX70,QX70,5.8 sec ,13.301
Infiniti,QX70,QX70,6.8 sec ,14.002
Infiniti,QX70,QX70,8.3 sec ,15.828
Infiniti,Q50,Q50 (facelift 2017),5.1 sec ,12.328
Infiniti,Q50,Q50 (facelift 2017),5.4 sec ,12.964
Infiniti,Q50,Q50 (facelift 2017),5.1 sec ,12.788
Infiniti,Q50,Q50 (facelift 2017),5.2 sec ,not known
Infiniti,Q50,Q50 (facelift 2017),6.1 sec ,not known
Infiniti,Q50,Q50 (facelift 2017),8.7 sec ,16.056
Infiniti,Q50,Q50 (facelift 2017),8.9 sec ,16.0
Infiniti,Q50,Q50 (facelift 2017),7.2 sec ,14.639
Infiniti,EX,EX 35,6.9 sec ,14.075
Infiniti,EX,EX 35,6.9 sec ,14.148
Infiniti,EX,EX 35,not known
Infiniti,QX60,QX60 I (L50),14.773
Infiniti,QX60,QX60 I (L50),14.905
Koenigsegg,CC,CC8S,3.5 sec ,9.222
Koenigsegg,CC,CCX,2.9 sec ,8.056
Koenigsegg,CC,CCX,2.9 sec ,8.274
Koenigsegg,CC,CCX,2.9 sec ,8.056
Koenigsegg,CC,CCX,3.1 sec ,8.056
Koenigsegg,CC,CCX,3 sec ,8.481
Koenigsegg,CC,CCX,3.2 sec ,8.867
Infiniti,J30,J30,14.84
Infiniti,J30,J30,15.162
Infiniti,FX,FX I,14.433
Infiniti,FX,FX I,7.1 sec ,14.292
Infiniti,Q45,Q45 III,5.9 sec ,13.301
Infiniti,QX50,QX50 I,6.4 sec ,13.542
Infiniti,QX50,QX50 I,6.4 sec ,13.699
Infiniti,QX50,QX50 I,7.9 sec ,15.35
Infiniti,QX50,QX50 I,9.4 sec ,15.35
Infiniti,QX30,QX30,8.5 sec ,15.769
Infiniti,QX30,QX30,7.3 sec ,14.502
Koenigsegg,CC,CCR,3.2 sec ,8.678
Infiniti,QX56,QX56 (facelift 2007),7.8 sec ,15.288
Infiniti,QX56,QX56 (facelift 2007),7.2 sec ,15.035
Infiniti,QX55,QX55,14.363
Infiniti,M,M II (Y34),5.8 sec ,13.134
